delta,theta,alpha,beta,gamma,EEGI2,heart rat2,PEI2,AI2,NA2,ELI2,BP2,CNSA2,LFHFR2,DS2,SYN2,VI2,ARI2,AGR2,Label
9.03377863,5.72451814,6.68839406,3.39885959,2.18661734,0.85588829,0.50817275,0.59373724,1.57808542,0.74037613,1.68424672,1.96783476,0.27381645,2.20655312,1.16837678,1.46306391,0.85588829,3.65208149,3.05878579,0
14.7624645,6.11652349,11.2062759,3.93290597,2.18219633,0.54581232,0.35095566,0.64299695,2.41353843,0.75910604,1.55521732,2.84936279,0.2270364,1.86315134,1.83213159,1.37913582,0.54581232,4.40458011,5.13531976,0
13.5518447,7.88371455,10.2419133,3.8001916,2.40586235,0.76975017,0.37104313,0.48203059,1.71896694,0.75575787,2.07455712,2.69510446,0.20965848,2.09292527,1.2991228,1.52652037,0.76975017,4.76966158,4.25706537,0
37.5118149,7.89916727,5.92562519,4.17939348,2.64047886,1.33305213,0.70530844,0.52909292,4.74883156,0.1579669,1.89002718,1.41781941,0.30231148,7.66349215,0.75015821,4.49390383,1.33305213,3.30784659,2.24414794,0
14.4036541,5.40902574,4.91013792,3.61259366,2.42683035,1.10160363,0.73574179,0.66788251,2.66289251,0.34089529,1.49726934,1.35917249,0.3500859,4.03505567,0.90776753,2.32468659,1.10160363,2.85644183,2.02327201,0
28.1834876,7.80906717,6.7601192,4.21412948,3.02311709,1.15516708,0.62338094,0.53964569,3.60907225,0.23986099,1.85306769,1.60415555,0.28924947,5.32424854,0.86567564,3.27972838,1.15516708,3.45722324,2.23614203,0
165.796777,7.07790691,6.53931909,5.19110473,3.72654448,1.08236145,0.79382955,0.73342371,23.424549,0.03944177,1.36346833,1.25971627,0.38121602,26.4361903,0.92390578,14.7372922,1.08236145,2.6231846,1.75479432,0
16.9717843,4.82778177,5.69805886,3.8021003,2.47120328,0.8472678,0.66726238,0.78754602,3.51544148,0.33573717,1.26976707,1.49866085,0.36121583,3.82578815,1.18026438,2.29465272,0.8472678,2.76842792,2.30578314,0
73.9510625,5.071382,5.58384299,3.35196811,2.27233562,0.90822432,0.6002977,0.66095753,14.5820335,0.07550727,1.51295652,1.66584013,0.31458445,14.1519818,1.10104957,8.84334321,0.90822432,3.17879664,2.45731437,1
8.3400198,5.62770745,7.69219001,3.48627665,2.20139707,0.73161316,0.4532229,0.61948434,1.48195688,0.92232275,1.61424581,2.20641985,0.2617345,1.81583232,1.36684255,1.24952086,0.73161316,3.82066566,3.49423106,1
16.6788408,6.04448595,10.0545174,3.67872591,2.33488156,0.60117117,0.36587792,0.60860856,2.75934809,0.60283071,1.64309223,2.73315209,0.22850644,2.26001168,1.66341976,1.65462202,0.60117117,4.37624431,4.3062216,1
